cluster_kmeans,StockCode,Description,transactions_count,quantity_sold,revenue
0,22297,HEART IVORY TRELLIS SMALL,78,1202,1502.5
0,23397,FOOT STOOL HOME SWEET HOME ,79,156,1494.6
0,20718,RED RETROSPOT SHOPPER BAG,124,1210,1493.5
0,22580,ADVENT CALENDAR GINGHAM SACK,57,255,1493.45
0,23293,SET OF 12 FAIRY CAKE BAKING CASES,182,1831,1491.57
0,84992,72 SWEETHEART FAIRY CAKE CASES,167,2909,1490.75
0,22636,CHILDS BREAKFAST SET CIRCUS PARADE,72,181,1489.2
0,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,119,709,1488.9
0,23171,REGENCY TEA PLATE GREEN ,81,914,1488.8999999999999
0,23229,VINTAGE DONKEY TAIL GAME ,81,397,1488.75
0,21668,RED STRIPE CERAMIC DRAWER KNOB,90,1132,1488.6
0,23198,PANTRY MAGNETIC  SHOPPING LIST,139,1061,1485.6499999999999
0,23175,REGENCY MILK JUG PINK ,97,470,1479.5
0,22489,PACK OF 12 TRADITIONAL CRAYONS,125,3744,1477.44
0,22549,PICTURE DOMINOES,94,1038,1476.3
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,76,248,1475.6000000000001
0,23314,VINTAGE CHRISTMAS TABLECLOTH,45,118,1475.0
0,22082,RIBBON REEL STRIPES DESIGN ,135,890,1468.5
0,23010,CIRCUS PARADE BABY GIFT SET,37,93,1468.35
0,21922,UNION STRIPE WITH FRINGE  HAMMOCK,59,192,1466.4
0,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,65,408,1463.76
0,23091,ZINC HERB GARDEN CONTAINER,85,237,1460.61
0,21770,OPEN CLOSED METAL SIGN,127,295,1460.25
0,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",68,304,1452.3
0,23332,IVORY WICKER HEART LARGE,122,876,1445.3999999999999
0,23012,GLASS APOTHECARY BOTTLE PERFUME,87,387,1444.65
0,22978,PANTRY ROLLING PIN,80,387,1442.61
0,22649,STRAWBERRY FAIRY CAKE TEAPOT,63,301,1442.3500000000001
0,21484,CHICK GREY HOT WATER BOTTLE,95,363,1440.75
0,22567,20 DOLLY PEGS RETROSPOT,69,1114,1436.7
0,22585,PACK OF 6 BIRDY GIFT TAGS,110,1149,1436.25
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,102,475,1425.17
0,22942,CHRISTMAS LIGHTS 10 SANTAS ,51,189,1424.0500000000002
0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,196,1688,1422.32
0,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,36,362,1422.3000000000002
0,21498,RED RETROSPOT WRAP ,133,3375,1417.5
0,22729,ALARM CLOCK BAKELIKE ORANGE,95,378,1417.5
0,71053,WHITE METAL LANTERN,81,385,1417.1100000000001
0,21623,VINTAGE UNION JACK MEMOBOARD,68,142,1412.8999999999999
0,22274,FELTCRAFT DOLL EMILY,93,485,1406.7500000000002
0,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,96,572,1404.6
0,23052,RECYCLED ACAPULCO MAT TURQUOISE,72,170,1402.5
0,21671,RED SPOT CERAMIC DRAWER KNOB,81,1068,1396.3999999999999
0,22595,GINGHAM HEART DECORATION,119,1638,1392.3
0,21156,RETROSPOT CHILDRENS APRON,100,744,1390.8
0,20975,12 PENCILS SMALL TUBE RED RETROSPOT,118,2134,1387.1000000000001
0,22476,EMPIRE UNION JACK TV DINNER TRAY,29,646,1385.7
0,22626,BLACK KITCHEN SCALES,53,170,1383.8000000000002
0,22721,SET OF 3 CAKE TINS SKETCHBOOK,79,319,1382.8500000000001
0,84030E,ENGLISH ROSE HOT WATER BOTTLE,92,333,1379.25
0,23485,BOTANICAL GARDENS WALL CLOCK ,43,60,1378.2
0,22669,RED BABY BUNTING ,74,473,1375.35
0,23092,LARGE ANTIQUE WHITE PHOTO FRAME,58,181,1369.9
0,22988,SOLDIERS EGG CUP ,90,1093,1366.25
0,22991,GIRAFFE WOODEN RULER,90,700,1365.0
0,22606,WOODEN SKITTLES GARDEN SET,51,90,1364.7
0,22834,HAND WARMER BABUSHKA DESIGN,98,803,1362.3000000000002
0,23154,SET OF 4 JAM JAR MAGNETS,79,650,1352.0
0,21746,SMALL RED RETROSPOT WINDMILL,70,1125,1351.53
0,22301,COFFEE MUG CAT + BIRD DESIGN,88,541,1347.1499999999999
0,22979,PANTRY WASHING UP BRUSH,122,927,1344.1499999999999
0,22844,VINTAGE CREAM DOG FOOD CONTAINER,85,159,1341.3
0,21932,SCANDINAVIAN PAISLEY PICNIC BAG,118,760,1337.2
0,22900, SET 2 TEA TOWELS I LOVE LONDON ,58,448,1337.0
0,22947,WOODEN ADVENT CALENDAR RED,28,142,1335.9
0,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,110,352,1335.36
0,22333,RETROSPOT PARTY BAG + STICKER SET,83,826,1334.1
0,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,111,813,1331.85
0,22041,"RECORD FRAME 7"" SINGLE SIZE ",36,584,1316.4
0,23295,SET OF 12 MINI LOAF BAKING CASES,137,1661,1308.23
0,22694,WICKER STAR ,126,622,1306.2
0,22938,CUPCAKE LACE PAPER SET 6,72,676,1303.8
0,23184,BULL DOG BOTTLE OPENER,67,280,1299.6000000000001
0,23501,KEY RING BASEBALL BOOT UNION JACK,40,1088,1297.0
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,104,345,1293.75
0,21933,PINK VINTAGE PAISLEY PICNIC BAG,100,732,1293.6
0,23323,WHITE WICKER STAR ,126,615,1291.5000000000002
0,22623,BOX OF VINTAGE JIGSAW BLOCKS ,83,225,1289.75
0,22120,WELCOME  WOODEN BLOCK LETTERS,53,131,1286.05
0,22379,RECYCLING BAG RETROSPOT ,89,616,1281.1
0,22197,SMALL POPCORN HOLDER,104,1550,1278.5
0,23129,HEART SHAPED HOLLY WREATH,69,308,1278.2
0,23583,LUNCH BAG PAISLEY PARK  ,107,770,1270.5
0,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,63,312,1269.6000000000001
0,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,118,1529,1269.07
0,23393,HOME SWEET HOME CUSHION COVER ,89,337,1263.75
0,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,96,1019,1262.81
0,21390,FILIGRIS HEART WITH BUTTERFLY,55,1009,1261.25
0,22898,CHILDRENS APRON APPLES DESIGN,107,641,1249.95
0,22493,PAINT YOUR OWN CANVAS SET,73,756,1237.8
0,23210,WHITE ROCKING HORSE HAND PAINTED,60,990,1237.5
0,23350,ROLL WRAP VINTAGE SPOT ,102,990,1237.5
0,15056P,EDWARDIAN PARASOL PINK,39,228,1236.6000000000001
0,20723,STRAWBERRY CHARLOTTE BAG,127,1515,1236.27
0,22813,PACK 3 BOXES BIRD PANNETONE ,63,633,1234.35
0,23118,PARISIENNE JEWELLERY DRAWER ,89,164,1230.0
0,22663,JUMBO BAG DOLLY GIRL DESIGN,83,600,1228.24
0,21094,SET/6 RED SPOTTY PAPER PLATES,104,1443,1226.55
0,23297,SET 40 HEART SHAPE PETIT FOUR CASES,54,760,1225.1999999999998
0,22926,IVORY GIANT GARDEN THERMOMETER,73,211,1219.45
0,22151,PLACE SETTING WHITE HEART,100,2957,1216.02
0,21165,BEWARE OF THE CAT METAL SIGN ,106,725,1213.73
0,23204,CHARLOTTE BAG APPLES DESIGN,109,1471,1211.61
0,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,80,914,1208.8999999999999
0,23157,SET OF 6 NATIVITY MAGNETS ,53,581,1208.48
0,23354,6 GIFT TAGS 50'S CHRISTMAS ,122,1454,1206.82
0,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,99,1134,1205.08
0,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,70,912,1202.2
0,23241,TREASURE TIN GYMKHANA DESIGN,104,577,1200.16
0,22631,CIRCUS PARADE LUNCH BOX ,67,624,1197.6
0,23237,SET OF 4 KNICK KNACK TINS LEAF,53,292,1192.6000000000001
0,23191,BUNDLE OF 3 RETRO NOTE BOOKS,90,728,1191.6
0,23013,GLASS APOTHECARY BOTTLE TONIC,81,316,1188.2
0,22501,PICNIC BASKET WICKER LARGE,67,120,1187.05
0,23172,REGENCY TEA PLATE PINK,66,729,1183.6499999999999
0,22904,CALENDAR PAPER CUT DESIGN,79,401,1182.95
0,21918,SET 12 KIDS COLOUR  CHALK STICKS,102,2974,1179.96
0,22667,RECIPE BOX RETROSPOT ,112,402,1178.3000000000002
0,21035,SET/2 RED RETROSPOT TEA TOWELS ,64,381,1174.15
0,23165,LARGE CERAMIC TOP STORAGE JAR,85,717,1168.6499999999999
0,22356,CHARLOTTE BAG PINK POLKADOT,126,1419,1164.03
0,22855,FINE WICKER HEART ,66,989,1163.29
0,23014,GLASS APOTHECARY BOTTLE ELIXIR,72,311,1157.45
0,22460,EMBOSSED GLASS TEALIGHT HOLDER,65,984,1157.04
0,20682,RED RETROSPOT CHILDRENS UMBRELLA,66,365,1156.25
0,23188,VINTAGE  2 METER FOLDING RULER,60,699,1153.35
0,20974,12 PENCILS SMALL TUBE SKULL,124,1772,1151.8000000000002
0,22417,PACK OF 60 SPACEBOY CAKE CASES,140,2094,1151.7
0,23342,MINT DINER WALL CLOCK,52,140,1149.2
0,22951,60 CAKE CASES DOLLY GIRL DESIGN,131,2146,1149.1000000000001
0,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,69,389,1147.5500000000002
0,21539,RED RETROSPOT BUTTER DISH,70,234,1142.9
0,23498,CLASSIC BICYCLE CLIPS ,28,816,1139.7999999999997
0,22968,ROSE COTTAGE KEEPSAKE BOX ,53,118,1139.3
0,22980,PANTRY SCRUBBING BRUSH,96,690,1138.4999999999998
0,21670,BLUE SPOT CERAMIC DRAWER KNOB,75,879,1138.15
0,20979,36 PENCILS TUBE RED RETROSPOT,91,908,1135.0
0,21745,GAOLERS KEYS DECORATIVE GARDEN ,78,308,1134.84
0,22179,SET 10 LIGHTS NIGHT OWL,18,182,1132.5
0,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,86,403,1132.45
0,22899,CHILDREN'S APRON DOLLY GIRL ,95,544,1129.9
0,22854,CREAM SWEETHEART EGG HOLDER,57,235,1129.65
0,23299,FOOD COVER WITH BEADS SET 2 ,49,306,1129.5
0,23144,ZINC T-LIGHT HOLDER STARS SMALL,88,1378,1127.8999999999999
0,20711,JUMBO BAG TOYS ,57,591,1126.77
0,21172,PARTY METAL SIGN ,110,776,1125.1999999999998
0,22810,SET OF 6 T-LIGHTS SNOWMEN,62,387,1122.45
0,21135,VICTORIAN  METAL POSTCARD SPRING,66,664,1122.16
0,22782,SET 3 WICKER STORAGE BASKETS ,28,56,1121.2
0,21558,SKULL LUNCH BOX WITH CUTLERY ,83,450,1120.5
0,22148,EASTER CRAFT 4 CHICKS ,76,570,1111.5
0,22128,PARTY CONES CANDY ASSORTED,35,960,1108.8
0,22502,PICNIC BASKET WICKER SMALL,63,195,1108.3000000000002
0,22061,LARGE CAKE STAND  HANGING STRAWBERY,51,130,1108.1
0,23162,REGENCY TEA STRAINER,44,307,1107.0900000000001
0,21937,STRAWBERRY   PICNIC BAG,64,381,1103.95
0,22491,PACK OF 12 COLOURED PENCILS,69,1408,1103.1999999999998
0,22195,LARGE HEART MEASURING SPOONS,79,676,1099.3999999999999
0,21625,VINTAGE UNION JACK APRON,54,158,1098.1000000000001
0,22738,RIBBON REEL SNOWY VILLAGE,67,680,1098.0
0,23329,DECORATIVE WICKER HEART LARGE,89,660,1088.9999999999998
0,22508,DOORSTOP RETROSPOT HEART,91,290,1081.74
0,84987,SET OF 36 TEATIME PAPER DOILIES,97,745,1080.25
0,84406B,CREAM CUPID HEARTS COAT HANGER,68,275,1078.15
0,23211,RED ROCKING HORSE HAND PAINTED,43,885,1076.01
0,23130,MISTLETOE HEART WREATH GREEN,72,259,1074.8500000000001
0,21810,CHRISTMAS HANGING STAR WITH BELL,79,2577,1072.11
0,85049E,SCANDINAVIAN REDS RIBBONS,124,856,1070.0
0,23050,RECYCLED ACAPULCO MAT GREEN,50,131,1064.75
0,22812,PACK 3 BOXES CHRISTMAS PANNETONE,42,575,1063.6499999999999
0,22838,3 TIER CAKE TIN RED AND CREAM,48,72,1058.8
0,20676,RED RETROSPOT BOWL,84,868,1057.64
0,22841,ROUND CAKE TIN VINTAGE GREEN,79,133,1057.3500000000001
0,23306,SET OF 36 DOILIES PANTRY DESIGN,72,728,1055.6
0,22723,SET OF 6 HERB TINS SKETCHBOOK,62,314,1053.4
0,47567B,TEA TIME KITCHEN APRON,55,177,1053.15
0,23133,LARGE IVORY HEART WALL ORGANISER,50,131,1051.95
0,22998,TRAVEL CARD WALLET KEEP CALM,122,2572,1051.44
0,16161P,WRAP ENGLISH ROSE ,91,2526,1048.92
0,21497,FANCY FONTS BIRTHDAY WRAP,89,2525,1048.5
0,23341,PINK DINER WALL CLOCK,35,129,1045.5
0,21955,DOORMAT UNION JACK GUNS AND ROSES,53,138,1044.6
0,21890,S/6 WOODEN SKITTLES IN COTTON BAG,60,326,1044.2
0,21098,CHRISTMAS TOILET ROLL,65,914,1039.8999999999999
0,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,161,3348,1033.6399999999999
0,48111,DOORMAT 3 SMILEY CATS,51,136,1033.2
0,22637,PIGGY BANK RETROSPOT ,105,409,1028.1
0,23111,PARISIENNE SEWING BOX,55,86,1024.6
0,21242,RED RETROSPOT PLATE ,66,605,1022.4499999999999
0,22745,POPPY'S PLAYHOUSE BEDROOM ,101,501,1022.1
0,22748,POPPY'S PLAYHOUSE KITCHEN,104,501,1022.1
0,22187,GREEN CHRISTMAS TREE CARD HOLDER,59,492,1010.0
0,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,58,342,1008.9000000000001
0,21385,IVORY HANGING DECORATION  HEART,79,1184,1006.4
0,22644,CERAMIC CHERRY CAKE MONEY BANK,72,816,1004.5
0,23100,SILVER BELLS TABLE DECORATION,93,802,1002.5
0,22468,BABUSHKA LIGHTS STRING OF 10,28,157,1002.1500000000001
0,22371,AIRLINE BAG VINTAGE TOKYO 78,70,243,998.5500000000001
0,21499,BLUE POLKADOT WRAP,97,2375,997.5
0,22956,36 FOIL HEART CAKE CASES,66,517,997.0900000000001
0,21877,HOME SWEET HOME MUG,79,725,995.05
0,23110,PARISIENNE KEY CABINET ,85,175,993.45
0,22534,MAGIC DRAWING SLATE SPACEBOY ,95,2475,993.42
0,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2035,991.55
0,22927,GREEN GIANT GARDEN THERMOMETER,51,178,987.1
0,23132,SMALL IVORY HEART WALL ORGANISER,57,175,987.05
0,21500,PINK POLKADOT WRAP ,94,2350,987.0
0,22654,DELUXE SEWING KIT ,67,165,981.7500000000001
0,21411,GINGHAM HEART  DOORSTOP RED,78,276,977.5
0,23266,SET OF 3 WOODEN STOCKING DECORATION,114,782,977.5
0,23395,BELLE JARDINIERE CUSHION COVER,73,260,975.0
0,21588,RETROSPOT GIANT TUBE MATCHES,61,390,972.9
0,23089,GLASS BON BON JAR,55,551,972.7499999999999
0,22656,VINTAGE BLUE KITCHEN CABINET,10,7,970.0
0,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,62,591,965.5499999999998
0,22779,WOODEN OWLS LIGHT GARLAND ,35,238,963.5
0,21260,FIRST AID TIN,45,318,961.5
0,23230,WRAP ALPHABET DESIGN,84,2325,960.5
0,22089,PAPER BUNTING VINTAGE PAISLEY,58,331,960.4500000000002
0,22906,12 MESSAGE CARDS WITH ENVELOPES,79,588,958.1999999999999
0,22215,CAKE STAND WHITE TWO TIER LACE,48,138,957.45
0,23407,SET OF 2 TRAYS HOME SWEET HOME,52,98,955.1999999999999
0,84946,ANTIQUE SILVER TEA GLASS ETCHED,48,795,952.71
0,46000S,POLYESTER FILLER PAD 40x40cm,68,657,952.65
0,21935,SUKI  SHOULDER BAG,61,577,952.05
0,23094,LE GRAND TRAY CHIC SET,35,76,950.0
0,22824,3 TIER SWEETHEART GARDEN SHELF,22,27,946.6500000000001
0,22300,COFFEE MUG DOG + BALL DESIGN,65,370,943.4999999999999
0,22848,BREAD BIN DINER STYLE PINK,38,59,937.0999999999999
0,22381,TOY TIDY PINK POLKADOT,65,458,936.8
0,84832,ZINC WILLIE WINKIE  CANDLE STICK,86,1102,936.6999999999999
0,23489,VINTAGE BELLS GARLAND,63,324,936.36
0,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,54,189,936.2500000000001
0,85053,FRENCH ENAMEL CANDLEHOLDER,79,455,935.82
0,23159,SET OF 5 PANCAKE DAY MAGNETS,57,449,933.9200000000001
0,22430,ENAMEL WATERING CAN CREAM,67,190,929.3000000000001
0,21974,SET OF 36 PAISLEY FLOWER DOILIES,81,640,927.9999999999999
0,22550,HOLIDAY FUN LUDO,61,247,926.25
0,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,45,93,925.3499999999999
0,23427,STOOL HOME SWEET HOME ,44,78,924.6
0,22121,NOEL WOODEN BLOCK LETTERS ,51,161,920.45
0,22849,BREAD BIN DINER STYLE MINT,39,57,920.15
0,23196,VINTAGE LEAF MAGNETIC NOTEPAD,74,653,918.05
0,22465,HANGING METAL STAR LANTERN,64,580,916.4399999999999
0,48129,DOORMAT TOPIARY,60,120,915.9
0,21154,RED RETROSPOT OVEN GLOVE ,74,762,914.5
0,84568,GIRLS ALPHABET IRON ON PATCHES ,9,4896,912.96
0,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,99,728,910.0
0,22212,FOUR HOOK  WHITE LOVEBIRDS,79,433,909.3000000000001
0,23333,IVORY WICKER HEART MEDIUM,85,725,906.25
0,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,52,556,898.1999999999999
0,22222,CAKE PLATE LOVEBIRD WHITE,43,251,895.65
0,21531,RED RETROSPOT SUGAR JAM BOWL,75,366,895.5
0,21086,SET/6 RED SPOTTY PAPER CUPS,94,1377,895.0500000000001
0,23147,SINGLE ANTIQUE ROSE HOOK IVORY,78,617,894.65
0,22839,3 TIER CAKE TIN GREEN AND CREAM,45,61,894.3499999999999
0,23236,STORAGE TIN VINTAGE DOILY ,63,308,890.12
0,22563,HAPPY STENCIL CRAFT,79,712,890.0
0,22937,BAKING MOULD CHOCOLATE CUPCAKES,47,349,889.9499999999999
0,21716,BOYS VINTAGE TIN SEASIDE BUCKET,46,365,887.55
0,20983,12 PENCILS TALL TUBE RED RETROSPOT,114,1044,887.4
0,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,47,730,887.3
0,22366,DOORMAT AIRMAIL ,46,114,884.1
0,21704,BAG 250g SWIRLY MARBLES,62,1128,883.92
0,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,74,533,879.45
0,23009,I LOVE LONDON BABY GIFT SET,25,54,879.3
0,23214,JINGLE BELL HEART ANTIQUE GOLD,45,422,877.76
0,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,154,3040,876.56
0,22845,VINTAGE CREAM CAT FOOD CONTAINER,74,139,873.05
0,23265,SET OF 3 WOODEN TREE DECORATIONS,101,698,872.5
0,23166,MEDIUM CERAMIC TOP STORAGE JAR,67,722,872.26
0,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,30,234,871.1800000000001
0,22689,DOORMAT MERRY CHRISTMAS RED ,42,109,870.75
0,22822,CREAM WALL PLANTER HEART SHAPED,59,149,870.5500000000001
0,21787,RAIN PONCHO RETROSPOT,64,1024,870.4
0,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,4,511,869.61
0,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,70,2152,869.28
0,22945,CHRISTMAS METAL TAGS ASSORTED ,60,1044,868.68
0,21868,POTTING SHED TEA MUG,73,695,868.67
0,22079,RIBBON REEL HEARTS DESIGN ,76,526,867.9
0,23020,GLASS  SONGBIRD STORAGE JAR,33,72,867.6
0,22801,ANTIQUE GLASS PEDESTAL BOWL,62,237,865.71
0,22348,TEA BAG PLATE RED RETROSPOT,92,1016,863.5999999999999
0,21218,RED SPOTTY BISCUIT TIN,54,235,863.25
0,22925,BLUE GIANT GARDEN THERMOMETER,65,145,862.75
0,22959,WRAP CHRISTMAS VILLAGE,61,2075,859.5
0,23051,RECYCLED ACAPULCO MAT BLUE,43,106,858.5
0,23534,WALL ART STOP FOR TEA ,53,144,856.8000000000001
0,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,91,642,856.0799999999999
0,21244,BLUE POLKADOT PLATE ,46,519,854.0699999999999
0,23145,ZINC T-LIGHT HOLDER STAR LARGE,68,913,851.9899999999999
0,23128,FELTCRAFT BOY JEAN-PAUL KIT,53,174,851.7
0,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,49,680,850.0
0,21452,TOADSTOOL MONEY BOX,63,288,849.6000000000001
0,22908,PACK OF 20 NAPKINS RED APPLES,118,1013,848.5699999999999
0,23232,WRAP VINTAGE LEAF DESIGN,55,2125,848.5
0,23131,MISTLETOE HEART WREATH CREAM,43,209,848.1500000000001
0,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,61,403,846.3000000000001
0,22180,RETROSPOT LAMP,54,85,845.7499999999999
0,48173C,DOORMAT BLACK FLOCK ,59,106,842.1
0,21259,VICTORIAN SEWING BOX SMALL ,67,141,838.95
0,23352,ROLL WRAP 50'S RED CHRISTMAS ,79,671,838.75
0,22794,SWEETHEART WIRE MAGAZINE RACK,59,105,834.75
0,23570,TRADITIONAL PICK UP STICKS GAME ,92,664,830.0
0,23112,PARISIENNE CURIO CABINET,68,111,829.95
0,82552,WASHROOM METAL SIGN,101,572,829.4
0,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,42,342,828.9
0,22349,DOG BOWL CHASING BALL DESIGN,48,221,828.75
0,23032,DRAWER KNOB CRACKLE GLAZE IVORY,55,502,828.2999999999998
0,22789,T-LIGHT HOLDER SWEETHEART HANGING,66,424,826.8
0,22639,SET OF 4 NAPKIN CHARMS HEARTS,54,380,826.6
0,21429,RED GINGHAM ROSE JEWELLERY BOX,80,432,825.0
0,22185,SLATE TILE NATURAL HANGING,45,625,824.9699999999999
0,20978,36 PENCILS TUBE SKULLS,71,658,822.5
0,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,86,391,821.1000000000001
0,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,95,996,820.6
0,22798,ANTIQUE GLASS DRESSING TABLE POT,58,278,820.1
0,23188,VINTAGE  2 METRE FOLDING RULER,55,497,820.05
0,22283,6 EGG HOUSE PAINTED WOOD,50,103,818.85
0,20677,PINK POLKADOT BOWL,72,665,817.57
0,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,47,650,812.5
0,23177,TREASURE ISLAND BOOK BOX,69,361,812.25
0,21592,RETROSPOT CIGAR BOX MATCHES ,87,766,812.16
0,20982,12 PENCILS TALL TUBE SKULLS,95,955,811.75
0,22616,PACK OF 12 LONDON TISSUES ,110,2487,809.53
0,47599A,PINK PARTY BAGS,48,405,809.5
0,23500,KEY RING BASEBALL BOOT ASSORTED ,33,664,809.0
0,22792,FLUTED ANTIQUE CANDLE HOLDER,65,960,807.68
0,21735,TWO DOOR CURIO CABINET,32,65,807.15
0,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,98,1494,806.1
0,22996,TRAVEL CARD WALLET VINTAGE TICKET,87,1986,805.3199999999999
0,21844,RED RETROSPOT MUG,39,277,803.1500000000001
0,23330,DECORATIVE WICKER HEART MEDIUM,82,641,801.25
0,23053,RECYCLED ACAPULCO MAT PINK,40,99,800.75
0,21584,RETROSPOT SMALL TUBE MATCHES,70,485,800.25
0,23065,LARGE DECO JEWELLERY STAND,31,64,800.0
0,22896,PEG BAG APPLES DESIGN,64,313,798.15
0,23167,SMALL CERAMIC TOP STORAGE JAR ,56,1005,793.8299999999999
0,20675,BLUE POLKADOT BOWL,72,646,793.82
0,23491,VINTAGE JINGLE BELLS HEART,36,96,792.0
0,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,53,479,790.3499999999999
0,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,41,54,789.6999999999999
0,22972,CHILDREN'S SPACEBOY MUG,56,484,788.9999999999999
0,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,47,477,787.0499999999998
0,20981,12 PENCILS TALL TUBE WOODLAND,103,925,786.2499999999999
0,22733,3D TRADITIONAL CHRISTMAS STICKERS,56,627,783.75
0,21876,POTTERING MUG,72,662,780.38
0,23389,SPACEBOY MINI BACKPACK,56,188,780.2
0,22188,BLACK HEART CARD HOLDER,57,197,778.1500000000001
0,23404,HOME SWEET HOME BLACKBOARD,51,157,777.1500000000001
0,22582,PACK OF 6 SWEETIE GIFT BOXES,34,330,776.7
0,21563,RED HEART SHAPE LOVE BUCKET ,46,338,776.5400000000001
0,23437, 50'S CHRISTMAS GIFT BAG LARGE,51,621,776.25
0,23156,SET OF 5 MINI GROCERY MAGNETS,56,373,775.84
0,22435,SET OF 9 HEART SHAPED BALLOONS,62,620,775.0
0,21495,SKULLS AND CROSSBONES WRAP,58,1900,774.0
0,23242,TREASURE TIN BUFFALO BILL ,67,372,773.76
0,84792,ENCHANTED BIRD COATHANGER 5 HOOK,64,166,771.9000000000001
0,21985,PACK OF 12 HEARTS DESIGN TISSUES ,131,2462,770.9799999999999
0,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,35,79,770.0999999999999
0,22055,MINI CAKE STAND  HANGING STRAWBERY,53,555,770.05
0,16169E,WRAP 50'S  CHRISTMAS,59,1862,770.04
0,20717,STRAWBERRY SHOPPER BAG,83,616,770.0
0,23189,SET OF 12 FORK CANDLES,38,266,768.74
0,21794,CLASSIC FRENCH STYLE BASKET NATURAL,39,184,766.0
0,22088,PAPER BUNTING COLOURED LACE,42,259,764.0500000000001
0,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,50,611,763.75
0,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,73,232,763.28
0,23079,TOADSTOOL BEDSIDE LIGHT ,42,85,760.7499999999999
0,22744,MAKE YOUR OWN MONSOON CARD KIT,56,281,757.6700000000001
0,23396,LE JARDIN BOTANIQUE CUSHION COVER,56,201,753.75
0,23290,SPACEBOY CHILDRENS BOWL,60,624,751.2
0,85174,S/4 CACTI CANDLES,30,236,750.6
0,21829,DINOSAUR KEYRINGS ASSORTED,73,3632,749.76
0,23163,REGENCY SUGAR TONGS,38,301,749.4900000000001
0,22219,LOVEBIRD HANGING DECORATION WHITE ,89,881,748.8499999999999
0,23504,PLAYING CARDS JUBILEE UNION JACK,81,599,748.75
0,23283,DOORMAT VINTAGE LEAF,41,97,748.65
0,23161,REGENCY CAKE FORK,29,618,747.3
0,22842,BISCUIT TIN VINTAGE RED,50,112,746.4
0,37500,TEA TIME TEAPOT IN GIFT BOX,25,132,745.88
0,16156S,WRAP PINK FAIRY CAKES ,70,1775,745.5
0,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,52,175,743.75
0,23294,SET OF 6 SNACK LOAF BAKING CASES,107,910,741.2199999999999
0,11001,ASSTD DESIGN RACING CAR PEN,27,438,740.22
0,23239,SET OF 4 KNICK KNACK TINS POPPIES,52,195,739.25
0,22990,COTTON APRON PANTRY DESIGN,54,172,738.4
0,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,90,889,737.8699999999999
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,32,212,737.4
0,22437,SET OF 9 BLACK SKULL BALLOONS,64,866,736.1
0,23366,SET 12 COLOURING PENCILS DOILY,68,1191,735.75
