CustomerID,last_purchase,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment,cluster_kmeans,cluster_label
12709,2011-12-06 16:42:00,3,26,9264.1,5,4,5,14,VIP / High value,2,VIP / High value
12710,2011-09-04 12:00:00,97,4,1130.57,2,2,4,8,Occasional,0,Occasional
12712,2011-11-17 09:15:00,23,17,4241.63,4,4,5,13,VIP / High value,2,VIP / High value
12713,2011-12-09 12:16:00,1,1,848.55,5,1,3,9,Occasional,3,Occasional
12714,2011-11-30 15:43:00,9,5,4708.86,5,3,5,13,VIP / High value,0,Occasional
12715,2011-08-25 15:22:00,106,1,343.36,2,1,2,5,At risk / Low value,3,Occasional
12716,2011-12-06 08:55:00,4,2,1053.49,5,1,4,10,Loyal,0,Occasional
12717,2011-07-11 14:51:00,151,3,980.98,2,2,4,8,Occasional,0,Occasional
12718,2011-09-29 16:38:00,71,1,238.25,2,1,1,4,At risk / Low value,3,Occasional
12719,2011-12-04 13:45:00,5,3,608.1,5,2,3,10,Loyal,0,Occasional
12720,2011-12-07 08:03:00,3,29,5713.28,5,4,5,14,VIP / High value,2,VIP / High value
12721,2011-11-08 12:13:00,32,7,2628.98,3,3,5,11,Loyal,0,Occasional
12722,2011-09-15 14:50:00,85,6,904.33,2,3,3,8,Occasional,0,Occasional
12723,2011-12-06 10:19:00,4,5,725.07,5,3,3,11,Loyal,0,Occasional
12724,2011-12-04 16:02:00,5,4,1031.41,5,2,4,11,Loyal,0,Occasional
12725,2010-12-03 15:45:00,371,1,427.8,1,1,2,4,At risk / Low value,1,At risk / Low value
12726,2011-11-11 13:35:00,28,7,2609.1,4,3,5,12,Loyal,0,Occasional
12727,2011-11-29 11:46:00,11,9,3947.7,5,4,5,14,VIP / High value,2,VIP / High value
12728,2011-09-29 15:31:00,71,4,836.33,2,2,3,7,Occasional,0,Occasional
12729,2011-08-18 11:40:00,114,1,453.01,2,1,2,5,At risk / Low value,3,Occasional
12731,2011-11-16 11:59:00,24,14,18793.41,4,4,5,13,VIP / High value,2,VIP / High value
12732,2011-06-13 11:33:00,180,1,236.26000000000002,1,1,1,3,At risk / Low value,1,At risk / Low value
12733,2011-04-19 16:19:00,234,1,383.95,1,1,2,4,At risk / Low value,1,At risk / Low value
12734,2010-12-22 12:47:00,353,1,110.39999999999999,1,1,1,3,At risk / Low value,1,At risk / Low value
12735,2011-01-28 13:37:00,315,2,779.5699999999999,1,1,3,5,At risk / Low value,1,At risk / Low value
12736,2011-01-11 07:57:00,333,1,234.0,1,1,1,3,At risk / Low value,1,At risk / Low value
12738,2010-12-02 18:27:00,372,1,155.35,1,1,1,3,At risk / Low value,1,At risk / Low value
12739,2011-09-22 13:00:00,78,2,1013.04,2,1,4,7,Occasional,0,Occasional
12740,2011-10-07 10:44:00,64,1,427.6,3,1,2,6,At risk / Low value,3,Occasional
12743,2011-07-28 16:21:00,134,2,540.13,2,1,3,6,At risk / Low value,3,Occasional
12744,2011-10-19 11:18:00,52,10,9120.39,3,4,5,12,Loyal,2,VIP / High value
12747,2011-12-07 14:34:00,2,11,4196.01,5,4,5,14,VIP / High value,2,VIP / High value
12748,2011-12-09 12:20:00,1,224,28405.56,5,4,5,14,VIP / High value,2,VIP / High value
12749,2011-12-06 09:56:00,4,8,3868.2,5,4,5,14,VIP / High value,2,VIP / High value
12750,2011-08-03 09:13:00,129,1,275.88,2,1,2,5,At risk / Low value,3,Occasional
12752,2011-09-19 13:32:00,81,1,4366.78,2,1,5,8,Occasional,0,Occasional
12753,2011-12-06 11:40:00,4,11,21024.01,5,4,5,14,VIP / High value,2,VIP / High value
12754,2011-04-18 09:00:00,236,5,2949.12,1,3,5,9,Occasional,0,Occasional
12755,2011-04-04 10:12:00,250,4,2203.2,1,2,5,8,Occasional,1,At risk / Low value
12756,2011-09-14 09:31:00,87,1,112.07999999999998,2,1,1,4,At risk / Low value,3,Occasional
12757,2011-11-24 12:30:00,16,19,4205.25,4,4,5,13,VIP / High value,2,VIP / High value
12758,2011-08-15 10:22:00,117,2,2791.59,2,1,5,8,Occasional,0,Occasional
12759,2011-10-18 14:49:00,52,3,1531.44,3,2,4,9,Occasional,0,Occasional
12762,2011-12-02 10:23:00,8,2,1898.52,5,1,4,10,Loyal,0,Occasional
12763,2011-07-24 14:12:00,138,2,494.08,2,1,3,6,At risk / Low value,3,Occasional
12764,2011-01-27 10:19:00,317,1,1693.88,1,1,4,6,At risk / Low value,1,At risk / Low value
12766,2011-12-06 08:46:00,4,7,6989.63,5,3,5,13,VIP / High value,2,VIP / High value
12769,2011-04-15 10:25:00,239,1,1143.6,1,1,4,6,At risk / Low value,1,At risk / Low value
12770,2011-05-13 09:33:00,211,1,1351.45,1,1,4,6,At risk / Low value,1,At risk / Low value
12772,2011-10-11 09:19:00,60,1,892.47,3,1,3,7,Occasional,3,Occasional
12775,2011-11-22 16:33:00,17,6,1351.24,4,3,4,11,Loyal,0,Occasional
12778,2011-11-20 11:39:00,20,7,804.23,4,3,3,10,Loyal,0,Occasional
12779,2011-11-18 17:10:00,21,12,3868.7,4,4,5,13,VIP / High value,2,VIP / High value
12781,2011-11-18 15:45:00,21,5,707.72,4,3,3,10,Loyal,0,Occasional
12782,2011-12-05 09:16:00,5,6,2273.32,5,3,5,13,VIP / High value,0,Occasional
12783,2011-12-07 15:56:00,2,8,1603.87,5,4,4,13,VIP / High value,0,Occasional
12784,2011-11-30 15:38:00,9,2,532.8199999999999,5,1,3,9,Occasional,3,Occasional
12785,2011-12-07 12:46:00,3,2,305.71,5,1,2,8,Occasional,3,Occasional
12787,2011-11-30 08:44:00,10,3,463.66,5,2,2,9,Occasional,3,Occasional
12789,2011-10-05 13:34:00,65,1,91.85,3,1,1,5,At risk / Low value,3,Occasional
12790,2011-05-31 14:14:00,192,1,324.92,1,1,2,4,At risk / Low value,1,At risk / Low value
12791,2010-12-01 11:27:00,374,1,192.60000000000002,1,1,1,3,At risk / Low value,1,At risk / Low value
12792,2011-03-28 11:36:00,257,1,400.53999999999996,1,1,2,4,At risk / Low value,1,At risk / Low value
12793,2011-01-09 12:12:00,335,2,545.48,1,1,3,5,At risk / Low value,1,At risk / Low value
12794,2011-10-17 14:54:00,53,2,860.41,3,1,3,7,Occasional,0,Occasional
12795,2011-11-21 10:27:00,19,1,430.48,4,1,2,7,Occasional,3,Occasional
12797,2010-12-14 16:24:00,360,3,194.18,1,2,1,4,At risk / Low value,1,At risk / Low value
12798,2011-11-29 15:52:00,10,3,6977.04,5,2,5,12,Loyal,0,Occasional
12802,2011-06-09 09:44:00,184,2,412.58,1,1,2,4,At risk / Low value,1,At risk / Low value
12808,2011-11-03 10:05:00,37,3,483.65000000000003,3,2,3,8,Occasional,3,Occasional
12809,2011-06-24 15:15:00,168,2,484.36,2,1,3,6,At risk / Low value,1,At risk / Low value
12811,2011-03-24 09:42:00,261,3,514.85,1,2,3,6,At risk / Low value,1,At risk / Low value
12812,2011-10-26 09:54:00,45,1,229.64000000000001,3,1,1,5,At risk / Low value,3,Occasional
12814,2011-08-30 12:11:00,102,1,125.92,2,1,1,4,At risk / Low value,3,Occasional
12815,2011-07-15 10:21:00,148,2,1063.46,2,1,4,7,Occasional,0,Occasional
12816,2011-09-05 12:41:00,96,2,572.2,2,1,3,6,At risk / Low value,3,Occasional
12817,2011-03-03 16:28:00,281,1,166.04,1,1,1,3,At risk / Low value,1,At risk / Low value
12818,2011-06-14 13:54:00,178,2,1517.88,1,1,4,6,At risk / Low value,0,Occasional
12820,2011-12-06 15:12:00,3,4,942.34,5,2,4,11,Loyal,0,Occasional
12821,2011-05-09 15:51:00,214,1,92.72,1,1,1,3,At risk / Low value,1,At risk / Low value
12822,2011-09-30 10:04:00,71,3,918.98,2,2,4,8,Occasional,0,Occasional
12823,2011-09-26 07:35:00,75,5,1759.5,2,3,4,9,Occasional,0,Occasional
12824,2011-10-11 12:49:00,60,1,397.12,3,1,2,6,At risk / Low value,3,Occasional
12826,2011-12-07 10:25:00,3,8,1468.1200000000001,5,4,4,13,VIP / High value,0,Occasional
12827,2011-12-04 12:17:00,6,3,430.15000000000003,5,2,2,9,Occasional,3,Occasional
12828,2011-12-07 08:45:00,3,6,1018.71,5,3,4,12,Loyal,0,Occasional
12829,2011-01-21 12:56:00,322,3,253.05,1,2,2,5,At risk / Low value,1,At risk / Low value
12830,2011-11-02 11:54:00,38,7,6748.4,3,3,5,11,Loyal,2,VIP / High value
12831,2011-03-22 13:02:00,262,1,215.05,1,1,1,3,At risk / Low value,1,At risk / Low value
12832,2011-11-07 13:30:00,32,2,383.03,3,1,2,6,At risk / Low value,3,Occasional
12833,2011-07-17 13:46:00,145,1,417.38,2,1,2,5,At risk / Low value,3,Occasional
12834,2011-03-02 09:49:00,283,1,312.38,1,1,2,4,At risk / Low value,1,At risk / Low value
12836,2011-10-11 15:10:00,59,4,2610.36,3,2,5,10,Loyal,0,Occasional
12837,2011-06-19 16:07:00,173,1,134.1,2,1,1,4,At risk / Low value,1,At risk / Low value
12838,2011-11-06 12:20:00,34,2,671.95,3,1,3,7,Occasional,3,Occasional
12839,2011-12-07 12:33:00,3,16,5583.62,5,4,5,14,VIP / High value,2,VIP / High value
12840,2011-07-19 09:29:00,144,6,2714.27,2,3,5,10,Loyal,0,Occasional
12841,2011-12-05 11:13:00,5,26,3845.63,5,4,5,14,VIP / High value,2,VIP / High value
12842,2011-09-30 15:33:00,70,2,1118.99,3,1,4,8,Occasional,0,Occasional
12843,2011-10-05 12:09:00,66,9,1680.76,3,4,4,11,Loyal,0,Occasional
12844,2011-11-10 13:31:00,29,2,325.96000000000004,4,1,2,7,Occasional,3,Occasional
12845,2011-03-17 13:34:00,267,4,354.09,1,2,2,5,At risk / Low value,1,At risk / Low value
12847,2011-11-17 13:16:00,22,1,843.64,4,1,3,8,Occasional,3,Occasional
12849,2011-11-08 13:41:00,31,2,1010.29,4,1,4,9,Occasional,0,Occasional
12851,2011-09-04 12:41:00,97,1,131.81,2,1,1,4,At risk / Low value,3,Occasional
12852,2011-02-22 14:56:00,290,2,299.75,1,1,2,4,At risk / Low value,1,At risk / Low value
12853,2011-08-24 11:00:00,108,9,1881.7,2,4,4,10,Loyal,0,Occasional
12854,2011-09-22 12:15:00,79,5,1280.9,2,3,4,9,Occasional,0,Occasional
12855,2010-12-02 09:37:00,373,1,38.1,1,1,1,3,At risk / Low value,1,At risk / Low value
12856,2011-12-02 10:52:00,8,8,2153.53,5,4,5,14,VIP / High value,0,Occasional
12857,2011-05-13 10:20:00,211,2,1106.4,1,1,4,6,At risk / Low value,1,At risk / Low value
12863,2011-10-18 14:15:00,52,2,504.2,3,1,3,7,Occasional,3,Occasional
12864,2011-07-24 13:03:00,138,1,147.12,2,1,1,4,At risk / Low value,3,Occasional
12865,2011-11-13 14:31:00,26,3,1548.07,4,2,4,10,Loyal,0,Occasional
12866,2011-03-01 14:11:00,283,1,559.12,1,1,3,5,At risk / Low value,1,At risk / Low value
12867,2011-11-13 15:30:00,26,10,3958.74,4,4,5,13,VIP / High value,2,VIP / High value
12868,2011-06-07 10:42:00,186,6,1607.0600000000002,1,3,4,8,Occasional,0,Occasional
12871,2011-09-16 15:07:00,84,2,380.64,2,1,2,5,At risk / Low value,3,Occasional
12872,2011-01-17 10:52:00,327,2,599.97,1,1,3,5,At risk / Low value,1,At risk / Low value
12873,2011-03-02 14:58:00,282,1,374.0,1,1,2,4,At risk / Low value,1,At risk / Low value
12875,2011-07-19 15:30:00,143,2,343.2300000000001,2,1,2,5,At risk / Low value,3,Occasional
12876,2011-10-13 12:26:00,58,2,2218.02,3,1,5,9,Occasional,0,Occasional
12877,2011-12-06 10:30:00,4,12,1535.77,5,4,4,13,VIP / High value,2,VIP / High value
12878,2011-11-21 14:30:00,18,3,841.64,4,2,3,9,Occasional,0,Occasional
12879,2011-10-26 12:24:00,45,4,552.5699999999999,3,2,3,8,Occasional,0,Occasional
12881,2011-03-09 11:44:00,276,1,298.0,1,1,2,4,At risk / Low value,1,At risk / Low value
12882,2011-11-30 16:18:00,9,2,1463.04,5,1,4,10,Loyal,0,Occasional
12883,2011-11-15 09:32:00,25,4,703.47,4,2,3,9,Occasional,0,Occasional
12884,2011-09-12 13:10:00,88,1,309.05,2,1,2,5,At risk / Low value,3,Occasional
12885,2011-10-07 13:40:00,63,4,1158.27,3,2,4,9,Occasional,0,Occasional
12886,2011-10-03 10:09:00,68,3,1351.09,3,2,4,9,Occasional,0,Occasional
12888,2011-05-09 16:02:00,214,4,313.77,1,2,2,5,At risk / Low value,1,At risk / Low value
12890,2011-11-15 17:26:00,24,1,376.71999999999997,4,1,2,7,Occasional,3,Occasional
12891,2011-06-07 12:31:00,186,3,331.0,1,2,2,5,At risk / Low value,1,At risk / Low value
12893,2011-11-09 12:34:00,31,1,176.55,4,1,1,6,At risk / Low value,3,Occasional
12895,2011-10-28 13:51:00,42,3,347.3,3,2,2,7,Occasional,3,Occasional
12897,2011-05-19 12:13:00,205,2,216.5,1,1,1,3,At risk / Low value,1,At risk / Low value
12901,2011-12-01 10:07:00,9,36,16293.1,5,4,5,14,VIP / High value,2,VIP / High value
12902,2011-03-20 12:06:00,265,1,138.68,1,1,1,3,At risk / Low value,1,At risk / Low value
12904,2011-11-21 14:34:00,18,2,496.06,4,1,3,8,Occasional,3,Occasional
12906,2011-11-28 09:55:00,12,5,2919.81,4,3,5,12,Loyal,0,Occasional
12908,2011-10-12 10:11:00,59,4,246.0,3,2,2,7,Occasional,3,Occasional
12909,2011-10-31 12:43:00,40,8,2128.83,3,4,5,12,Loyal,0,Occasional
12910,2011-11-16 14:28:00,23,8,3075.04,4,4,5,13,VIP / High value,2,VIP / High value
12912,2011-12-07 08:55:00,3,5,1662.3,5,3,4,12,Loyal,0,Occasional
12913,2011-12-05 12:11:00,5,5,2483.63,5,3,5,13,VIP / High value,0,Occasional
12915,2011-07-14 11:34:00,149,2,363.65,2,1,2,5,At risk / Low value,3,Occasional
12916,2011-07-24 10:35:00,139,5,2921.15,2,3,5,10,Loyal,0,Occasional
12917,2011-08-03 16:42:00,128,1,594.0,2,1,3,6,At risk / Low value,3,Occasional
12919,2011-12-01 13:47:00,8,8,1301.44,5,4,4,13,VIP / High value,0,Occasional
12920,2011-11-22 15:05:00,17,1,162.78,4,1,1,6,At risk / Low value,3,Occasional
12921,2011-12-06 09:56:00,4,50,16389.74,5,4,5,14,VIP / High value,2,VIP / High value
12922,2011-07-01 15:35:00,161,1,405.38,2,1,2,5,At risk / Low value,1,At risk / Low value
12923,2011-10-06 16:20:00,64,1,172.82,3,1,1,5,At risk / Low value,3,Occasional
12924,2011-09-12 13:55:00,88,5,929.95,2,3,4,9,Occasional,0,Occasional
12925,2011-12-05 11:11:00,5,2,694.05,5,1,3,9,Occasional,3,Occasional
12928,2011-11-04 14:24:00,35,5,2062.7000000000003,3,3,5,11,Loyal,0,Occasional
12929,2011-08-09 14:30:00,122,2,105.1,2,1,1,4,At risk / Low value,3,Occasional
12930,2011-09-22 15:18:00,78,4,409.9,2,2,2,6,At risk / Low value,0,Occasional
12931,2011-11-18 12:39:00,22,20,33462.81,4,4,5,13,VIP / High value,2,VIP / High value
12933,2011-11-15 16:38:00,24,4,606.28,4,2,3,9,Occasional,0,Occasional
12935,2011-12-07 17:25:00,2,8,2156.45,5,4,5,14,VIP / High value,0,Occasional
12936,2011-11-22 17:32:00,17,5,1012.9,4,3,4,11,Loyal,0,Occasional
12937,2011-11-24 15:05:00,15,4,1504.27,4,2,4,10,Loyal,0,Occasional
12938,2011-11-14 11:21:00,26,1,114.14,4,1,1,6,At risk / Low value,3,Occasional
12939,2011-10-06 14:33:00,64,8,11581.8,3,4,5,12,Loyal,2,VIP / High value
12940,2011-10-24 14:04:00,46,4,862.44,3,2,3,8,Occasional,0,Occasional
12942,2011-07-31 14:39:00,131,3,675.6,2,2,3,7,Occasional,0,Occasional
12944,2011-11-04 11:04:00,36,2,604.51,3,1,3,7,Occasional,3,Occasional
12945,2011-02-24 14:15:00,288,1,462.95,1,1,2,4,At risk / Low value,1,At risk / Low value
12947,2011-07-19 10:06:00,144,11,1407.29,2,4,4,10,Loyal,0,Occasional
12948,2011-11-23 17:10:00,16,8,2053.7,4,4,5,13,VIP / High value,0,Occasional
12949,2011-11-09 11:25:00,31,10,4143.02,4,4,5,13,VIP / High value,2,VIP / High value
12950,2011-12-07 13:17:00,2,3,1843.0,5,2,4,11,Loyal,0,Occasional
12951,2011-12-01 12:14:00,9,8,1042.07,5,4,4,13,VIP / High value,0,Occasional
12952,2011-12-04 10:35:00,6,5,1382.8400000000001,5,3,4,12,Loyal,0,Occasional
12953,2011-11-30 09:24:00,10,1,329.85,5,1,2,8,Occasional,3,Occasional
12955,2011-12-08 16:29:00,1,14,4734.26,5,4,5,14,VIP / High value,2,VIP / High value
12956,2011-02-06 16:08:00,306,1,108.07,1,1,1,3,At risk / Low value,1,At risk / Low value
12957,2011-12-05 16:32:00,4,12,3979.04,5,4,5,14,VIP / High value,2,VIP / High value
12962,2011-12-02 15:55:00,7,2,266.39,5,1,2,8,Occasional,3,Occasional
12963,2011-12-01 12:55:00,8,9,1841.03,5,4,4,13,VIP / High value,0,Occasional
12965,2011-09-11 15:31:00,89,1,769.8100000000001,2,1,3,6,At risk / Low value,3,Occasional
12966,2011-11-30 12:38:00,10,1,160.18,5,1,1,7,Occasional,3,Occasional
12967,2011-12-06 14:19:00,3,4,1194.75,5,2,4,11,Loyal,0,Occasional
12968,2011-08-19 15:44:00,112,1,135.95,2,1,1,4,At risk / Low value,3,Occasional
12970,2011-12-02 14:30:00,7,4,405.47,5,2,2,9,Occasional,0,Occasional
12971,2011-12-06 12:20:00,4,89,10930.26,5,4,5,14,VIP / High value,2,VIP / High value
12974,2011-05-26 09:33:00,198,1,144.8,1,1,1,3,At risk / Low value,1,At risk / Low value
12976,2011-05-12 09:55:00,212,1,738.6,1,1,3,5,At risk / Low value,1,At risk / Low value
12977,2011-07-06 16:40:00,156,1,39.239999999999995,2,1,1,4,At risk / Low value,1,At risk / Low value
12980,2011-07-07 11:42:00,156,12,7092.06,2,4,5,11,Loyal,2,VIP / High value
12981,2011-11-10 12:00:00,30,2,372.21999999999997,4,1,2,7,Occasional,3,Occasional
12982,2011-04-14 10:49:00,240,2,377.2,1,1,2,4,At risk / Low value,1,At risk / Low value
12984,2011-11-21 12:37:00,19,1,97.5,4,1,1,6,At risk / Low value,3,Occasional
12985,2011-12-09 10:46:00,1,3,1215.6200000000001,5,2,4,11,Loyal,0,Occasional
12987,2011-09-27 12:03:00,74,3,545.0,2,2,3,7,Occasional,3,Occasional
12988,2011-02-20 14:31:00,292,1,505.82,1,1,3,5,At risk / Low value,1,At risk / Low value
12989,2011-12-06 15:28:00,3,19,6854.51,5,4,5,14,VIP / High value,2,VIP / High value
12990,2011-11-08 13:01:00,31,3,409.5,4,2,2,8,Occasional,3,Occasional
12991,2011-11-16 15:34:00,23,2,503.76,4,1,3,8,Occasional,3,Occasional
12993,2011-11-16 15:49:00,23,4,414.76,4,2,2,8,Occasional,0,Occasional
12994,2011-12-05 15:43:00,4,5,902.22,5,3,3,11,Loyal,0,Occasional
12995,2011-09-23 09:20:00,78,2,200.72,2,1,1,4,At risk / Low value,3,Occasional
12997,2011-11-17 15:47:00,22,7,1197.94,4,3,4,11,Loyal,0,Occasional
12999,2011-05-27 13:24:00,196,3,455.88,1,2,2,5,At risk / Low value,1,At risk / Low value
13000,2011-08-25 10:43:00,107,3,534.85,2,2,3,7,Occasional,3,Occasional
13001,2011-12-05 14:51:00,4,15,9765.07,5,4,5,14,VIP / High value,2,VIP / High value
13002,2011-01-25 15:18:00,318,1,120.94999999999999,1,1,1,3,At risk / Low value,1,At risk / Low value
13003,2011-08-26 10:50:00,106,3,149.05,2,2,1,5,At risk / Low value,3,Occasional
13004,2011-11-28 11:27:00,12,22,5613.43,4,4,5,13,VIP / High value,2,VIP / High value
13005,2011-06-19 10:53:00,174,3,468.95,2,2,2,6,At risk / Low value,1,At risk / Low value
13006,2011-10-14 13:49:00,56,1,81.57,3,1,1,5,At risk / Low value,3,Occasional
13008,2011-01-20 14:24:00,323,2,178.46999999999997,1,1,1,3,At risk / Low value,1,At risk / Low value
13011,2010-12-02 17:22:00,372,1,50.550000000000004,1,1,1,3,At risk / Low value,1,At risk / Low value
13012,2011-11-30 13:05:00,9,11,1296.6200000000001,5,4,4,13,VIP / High value,2,VIP / High value
13013,2011-12-08 15:01:00,1,15,4786.99,5,4,5,14,VIP / High value,2,VIP / High value
13014,2011-12-07 09:24:00,3,16,3365.43,5,4,5,14,VIP / High value,2,VIP / High value
13015,2011-10-17 13:19:00,53,5,3339.64,3,3,5,11,Loyal,0,Occasional
13016,2011-09-27 14:08:00,73,3,789.89,2,2,3,7,Occasional,0,Occasional
13017,2011-12-02 15:53:00,7,1,204.0,5,1,1,7,Occasional,3,Occasional
13018,2011-11-23 13:28:00,16,29,7272.75,4,4,5,13,VIP / High value,2,VIP / High value
13021,2011-12-05 16:37:00,4,12,2584.4,5,4,5,14,VIP / High value,2,VIP / High value
13023,2011-10-06 16:27:00,64,2,689.9,3,1,3,7,Occasional,3,Occasional
13026,2011-12-08 16:58:00,1,8,936.15,5,4,4,13,VIP / High value,0,Occasional
13027,2011-08-18 09:39:00,114,6,6912.0,2,3,5,10,Loyal,2,VIP / High value
13028,2011-11-17 11:10:00,23,3,659.68,4,2,3,9,Occasional,0,Occasional
13029,2011-11-09 09:13:00,31,3,1247.5,4,2,4,10,Loyal,0,Occasional
13030,2011-11-28 14:30:00,11,2,752.4399999999999,5,1,3,9,Occasional,3,Occasional
13032,2011-11-01 09:56:00,39,3,996.52,3,2,4,9,Occasional,0,Occasional
13033,2010-12-17 14:23:00,357,1,190.55,1,1,1,3,At risk / Low value,1,At risk / Low value
13034,2011-10-16 12:21:00,55,2,642.77,3,1,3,7,Occasional,3,Occasional
13035,2011-10-13 12:23:00,58,3,886.63,3,2,3,8,Occasional,0,Occasional
13037,2011-07-24 15:46:00,138,3,881.07,2,2,3,7,Occasional,0,Occasional
13038,2011-09-20 14:37:00,80,3,908.46,2,2,3,7,Occasional,0,Occasional
13040,2011-12-01 10:38:00,9,2,676.99,5,1,3,9,Occasional,3,Occasional
13043,2011-03-31 12:14:00,254,2,471.57,1,1,2,4,At risk / Low value,1,At risk / Low value
13044,2011-02-21 15:20:00,291,1,560.47,1,1,3,5,At risk / Low value,1,At risk / Low value
13045,2011-09-01 15:04:00,99,1,305.28000000000003,2,1,2,5,At risk / Low value,3,Occasional
13046,2011-11-09 08:36:00,31,2,629.31,4,1,3,8,Occasional,3,Occasional
13047,2011-11-08 12:10:00,32,18,3079.1,3,4,5,12,Loyal,2,VIP / High value
13048,2011-11-25 13:23:00,14,5,1789.41,4,3,4,11,Loyal,0,Occasional
13049,2011-10-06 15:31:00,64,2,656.6800000000001,3,1,3,7,Occasional,3,Occasional
13050,2011-11-30 17:28:00,9,28,5684.61,5,4,5,14,VIP / High value,2,VIP / High value
13052,2011-05-11 14:12:00,212,1,348.15000000000003,1,1,2,4,At risk / Low value,1,At risk / Low value
13055,2011-10-06 18:57:00,64,4,1201.96,3,2,4,9,Occasional,0,Occasional
13058,2011-11-15 12:43:00,25,3,271.40000000000003,4,2,2,8,Occasional,3,Occasional
13059,2011-04-04 10:40:00,250,1,183.4,1,1,1,3,At risk / Low value,1,At risk / Low value
13060,2011-03-31 11:37:00,254,1,307.53,1,1,2,4,At risk / Low value,1,At risk / Low value
13061,2011-09-28 16:04:00,72,1,248.61,2,1,2,5,At risk / Low value,3,Occasional
13062,2011-06-01 15:12:00,191,1,346.98,1,1,2,4,At risk / Low value,1,At risk / Low value
13064,2011-11-27 12:31:00,13,4,1105.59,4,2,4,10,Loyal,0,Occasional
13065,2010-12-01 16:52:00,373,1,205.86,1,1,1,3,At risk / Low value,1,At risk / Low value
13066,2011-11-15 13:39:00,24,3,430.9,4,2,2,8,Occasional,3,Occasional
13067,2011-09-18 13:38:00,82,1,115.46000000000001,2,1,1,4,At risk / Low value,3,Occasional
13068,2011-11-29 15:00:00,10,2,344.0,5,1,2,8,Occasional,3,Occasional
13069,2011-12-09 08:39:00,1,27,3713.14,5,4,5,14,VIP / High value,2,VIP / High value
13070,2011-05-31 13:45:00,192,1,228.8,1,1,1,3,At risk / Low value,1,At risk / Low value
13072,2011-03-18 08:12:00,267,1,177.15,1,1,1,3,At risk / Low value,1,At risk / Low value
13075,2011-08-02 10:19:00,130,1,919.61,2,1,4,7,Occasional,3,Occasional
13077,2011-12-08 19:24:00,1,4,728.02,5,2,3,10,Loyal,0,Occasional
13078,2011-12-08 18:48:00,1,43,12432.28,5,4,5,14,VIP / High value,2,VIP / High value
13079,2011-12-05 16:53:00,4,5,220.10000000000002,5,3,1,9,Occasional,3,Occasional
13080,2011-06-13 14:59:00,179,1,58.08,1,1,1,3,At risk / Low value,1,At risk / Low value
13081,2011-12-08 13:13:00,1,21,27964.48,5,4,5,14,VIP / High value,2,VIP / High value
13082,2011-08-05 16:16:00,126,10,3595.48,2,4,5,11,Loyal,2,VIP / High value
13083,2011-12-05 15:01:00,4,2,303.75,5,1,2,8,Occasional,3,Occasional
13085,2011-07-05 12:11:00,158,3,272.38,2,2,2,6,At risk / Low value,3,Occasional
13089,2011-12-07 09:02:00,3,118,57322.13,5,4,5,14,VIP / High value,2,VIP / High value
13090,2011-12-01 12:39:00,9,18,8689.39,5,4,5,14,VIP / High value,2,VIP / High value
13091,2011-11-18 16:48:00,21,2,319.82,4,1,2,7,Occasional,3,Occasional
13092,2011-09-30 11:18:00,71,6,459.83,2,3,2,7,Occasional,0,Occasional
13093,2011-03-17 17:16:00,267,13,7741.47,1,4,5,10,Loyal,2,VIP / High value
13094,2011-11-18 14:07:00,21,16,1708.8600000000001,4,4,4,12,Loyal,2,VIP / High value
13095,2011-09-30 12:03:00,71,1,74.39999999999999,2,1,1,4,At risk / Low value,3,Occasional
13097,2011-11-07 10:43:00,33,14,5886.12,3,4,5,12,Loyal,2,VIP / High value
13098,2011-12-08 14:14:00,1,41,28658.88,5,4,5,14,VIP / High value,2,VIP / High value
13099,2011-09-01 17:40:00,99,1,207.35999999999999,2,1,1,4,At risk / Low value,3,Occasional
13101,2011-04-19 14:37:00,234,1,101.19,1,1,1,3,At risk / Low value,1,At risk / Low value
13102,2011-12-08 12:52:00,1,27,6336.29,5,4,5,14,VIP / High value,2,VIP / High value
